0.0828562	0.0838328	0.0861244	0.5	0.132923	0.0395833	0.081862	0.0310452	0.069023	0.0101597	0.0666191	0.0778772	0	0.134454	0.0283019	0.0767122	0.080939	0	0.0760091	0.0504399	0.0870611	0.0787582	0.222222	0.0294925	0	0	0.0434888	0.0149839	0.0775578	0.0606782	0.088453	0	0.162562	0.4	0.0737463	0.5	0.0905763	0.071215	0.0163695	1	0.1	0	0.0799317	0.0936455	0.0890437	0.10549	0.0397727	0	0.0771559	0.0419968	0.166667	0.0875158	0.25	0.0169233	0	0.0935252	0	0.0323141	0.0901952	0.0628966	0	0.333333	0	0.351759	0.0690085	0	0.15528	0.0913761	0.018315	0.0912007	0.0895754	0.0919842	0	0.0681458	0	0.0852095	0.068821	0.0882883	0.012831	0.135135	0.0325777	0.0870655	1	0.0378751	0.0120358	0	0	0	0.0262364	0.0739232	0.333333	0.0729583	0.3	0.0385514	0.0735514	0.0859259	0.0791053	0.0649999	0.125511	0.0408118	0	0.0838551	0.0200044	0.087928	0.082064	0.0967742	0.0842956	0.0272915	0.0603448	0	0.059322	0.0571429	1	0.0456386	0.4	0.03125	0.215385	0.039604	0.302632	0.0366748	0.0247982	0.05933	0.0523017	0.0784283	0.0746388	0.0913211	0.0357379	0.0759326	0	0.0621315	0.0779259	0	0.0522073	0.0851846	0.428571	0.0638906	0.04026	0.344828	0.0582329	0.0565092
0.071716	0.0708567	0.00557414	0.0118044	0.0458801	0.00860744	0.0608463	0.00944056	0.0597647	0.00735294	0.0120192	0.0691813	0.135	0	0.0856031	0.0675332	0.0614161	0.277409	0.0641183	0.00700665	0.063632	0.0638848	0.0625	0.00385289	0	0.180147	0.0567339	0.00584155	0.0134454	0.0599439	0.0415696	0.309589	0.149758	0.26936	0.0621562	0.142857	0.0621845	0.0101704	0.00535236	0.117925	0	0.0681319	0.0638812	0.0782126	0.0621691	0.0622345	0.0177515	0	0.0654471	0.0114473	0.0522876	0.0607776	0.178295	0.10178	0.0531915	0.00735294	0.00645161	0.00859291	0.0609066	0.0053001	0.00815217	0.380481	0.15814	0.14433	0.0526925	0.234043	0.117413	0.0449389	0.00124456	0.105971	0.0625844	0.0704429	0.0138889	0.0529677	0.423077	0.0586117	0.0579263	0.00917431	0.00737832	0.150895	0.0960963	0.0625669	0.111765	0.00855131	0.00807301	0.139073	0.327206	0.205962	0.0676096	0.0577925	0.110184	0.0524713	0.066879	0.0120192	0.0510306	0.0106707	0.0785677	0.0584694	0.0887777	0.00822857	0.0575342	0.0629404	0.09319	0.0624415	0.0603356	0.133333	0.0694849	0.00418958	0.133929	0.137184	0.00859291	0	0.0606061	0.0499594	0.388889	0.0540541	0.0615385	0.020202	0.00958658	0.0104634	0.00648904	0.00863173	0.129572	0.0615392	0.0599593	0.0576406	0.0251931	0.0380139	0.0869565	0.0618926	0.0751717	0.262605	0.00467108	0.0613039	0.215385	0.0500593	0.0052663	0.125	0.00472973	0.0110603
0.134772	0.0996791	0.0171067	0.0199336	0.165087	0.0143412	0.134457	0.014629	0.121446	0.0218659	0.0182123	0.13857	0.534177	0.142857	0.075188	0.116016	0.129849	0.434211	0.147251	0.0124583	0.13624	0.142986	0.285714	0.00692042	0.0121065	0.243802	0.132399	0.00789379	0.013267	0.128395	0.146262	0.380165	0.174679	0.45583	0.198627	0.436364	0.141575	0.0101425	0.0165534	0.33913	0.26087	0.489362	0.128217	0.124121	0.143339	0.149427	0.0574713	0	0.126748	0.0206842	0.316239	0.141418	0.145038	0.131192	0.0816327	0	0.0193966	0.0183616	0.140411	0.021674	0.0263158	0.547753	0.312102	0.198864	0.131933	0.454545	0.140281	0.139778	0.00859423	0.175528	0.127765	0.116807	0.00675676	0.133292	0.461538	0.114651	0.132287	0.00740741	0.00586166	0.196517	0.195149	0.135196	0.18232	0.014881	0.0162069	0.35461	0.391791	0.36	0.0953862	0.129398	0.398973	0.136371	0.0876623	0.0200236	0.131452	0.0119671	0.139705	0.139024	0.132831	0.0109718	0.0716418	0.127992	0.16352	0.129635	0.142251	0.171429	0.148318	0.0174207	0.0887097	0.419708	0.0128068	0.0294118	0.101509	0.11882	0.259259	0.046875	0.265625	0.08	0.0338882	0.0199416	0.00686521	0.0160196	0.176966	0.135526	0.11035	0.12791	0.0367156	0.135715	0	0.123113	0.144776	0.441589	0.0115875	0.141815	0.325167	0.142937	0.0141782	0.230769	0.0156038	0.0138784
0.0700479	0.0602054	0.00222552	0.0115512	0.0367598	0.00211544	0.0734901	0.0051957	0.0619761	0.00578035	0.00335008	0.0714398	0.120988	0.0169492	0.0930233	0.0664245	0.0608599	0.276423	0.0630966	0.0037769	0.0681308	0.057355	0.0714286	0.00121233	0.00731707	0.173432	0.0604392	0.00538406	0.00501672	0.0685102	0.0581853	0.320755	0.148562	0.265781	0.0625343	0.132743	0.0618116	0.0057377	0.00412858	0.13615	0	0.0672451	0.0531432	0.0558396	0.0561263	0.047353	0.00568182	0	0.0573657	0.010467	0.10303	0.0599766	0.181818	0.105707	0.0625	0.00729927	0.00430108	0.00565571	0.057992	0.0048316	0.00527704	0.386555	0.158879	0.118483	0.0664253	0.214592	0.112214	0.0636016	0.00244798	0.0544545	0.0682555	0.035044	0.00689655	0.0531041	0.423077	0.0558305	0.0846849	0.0127042	0.00235544	0.155	0.0675208	0.0601959	0.125714	0.00445324	0.004158	0.147673	0.346715	0.209549	0.0780576	0.0598894	0.0991736	0.0492875	0.0666667	0.00471698	0.0556099	0.00375375	0.0714547	0.0624359	0.0838972	0.00540176	0.0597826	0.0611131	0.142329	0.0638827	0.0786186	0.257143	0.0592559	0.00232799	0.0810811	0.142349	0.00534759	0	0.0738786	0.0547739	0.133333	0.0364583	0.151515	0.00980392	0.00710059	0.00589391	0.00368574	0.00607545	0.121961	0.0591112	0.0641066	0.04624	0.0245684	0.0644247	0.0384615	0.0589004	0.0796674	0.264583	0.00386399	0.0558844	0.214442	0.0857342	0.00206186	0.16	0.00470746	0.00252016
0.0765967	0.0634418	0.0283088	0	0.0544118	0.0238379	0.0603329	0.0134622	0.0595076	0.011544	0.0641483	0.0660056	0	0.0168067	0.028436	0.0598845	0.061397	0	0.0603292	0.000957771	0.0431435	0.0533786	0.125	0.00944044	0	0	0.0421718	0.0238944	0.0746269	0.0652175	0.052141	0	0.07109	0	0.0576923	0	0.0612876	0.0475285	0.0184264	0	0.25	0	0.066188	0.0721594	0.0605677	0.0633219	0.0227273	0	0.0580688	0.0341541	0.0869565	0.0670743	0.206897	0.0911933	0	0.0434783	0.666667	0.037913	0.0661792	0.0273586	0	0	0	0.10917	0.0457091	0	0.113886	0.0640921	0	0.0570241	0.0622043	0.0435412	0	0.051004	0	0.0574586	0.0743275	0.0650995	0.000466092	0.0428016	0.083229	0.056539	0	0.0344658	0.0106713	0	0	0	0.0599537	0.0567128	0	0.0548323	0.142857	0.0303738	0.0545192	0.0149142	0.0673782	0.0665515	0.098769	0.0229706	0	0.0686676	0.111799	0.0723336	0.0669183	0.257143	0.0705961	0.000514668	0.125	0	0.0116525	0.0285714	0	0.0284753	0.333333	0.026178	0.136364	0.00980392	0.171429	0.0237749	0.00115429	0.0198112	0.0594253	0.0701367	0.0643176	0.0742589	0.0488933	0.0569483	0.08	0.0572456	0.067238	0	0.017638	0.0596298	0.2	0.0573386	0.0246626	0.217391	0.0154259	0.000625704
0.0560368	0.0435192	0.0327206	0	0.0384975	0.00476474	0.0467362	0.0176105	0.0548285	0.004329	0.0161367	0.0754014	0	0.00826446	0.0469484	0.0610548	0.0552359	0	0.065862	0.0449761	0.0420411	0.0626329	0	0.00497598	0	0	0.0517721	0.0171123	0.0165837	0.0645805	0.0518552	0	0.0560748	0	0.0475113	1	0.0583658	0.0428882	0.078655	0	0	0	0.057036	0.0778269	0.0377801	0.0440161	0.0285714	0	0.0713887	0.0126783	0.0617284	0.0659936	0.185185	0.114763	0	0.0215827	0	0.038943	0.0640165	0.0221439	1	0	0	0.142857	0.0548966	0	0.113974	0.0748089	0.0103595	0.0543291	0.061427	0.0619329	0	0.0522636	0	0.0682478	0.131318	0.0648649	0.0217898	0.128463	0.021978	0.0635566	0	0.0527353	0.032691	0	0.5	0	0.077517	0.035126	0	0.053191	0.1	0.0245041	0.0374509	0.0148478	0.0745267	0.0742658	0.0634328	0.0100357	0	0.0619356	0.126181	0.0632256	0.0725601	0.0967742	0.0664894	0.0290563	0.132743	0	0.00635593	0.0285714	1	0.0538724	0.235294	0.0364583	0.0625	0.0196078	0.216216	0.00822846	0.011156	0.0118719	0.0523696	0.0745335	0.0676933	0.0436984	0.0300528	0.0573626	0.0740741	0.056056	0.0664534	0	0.062524	0.0640349	0	0.0555943	0.00640528	0.181818	0.0267738	0.0568281
0.0889042	0.10325	0.0411061	0.0421585	0.0475744	0.0425532	0.084931	0.0297515	0.0812397	0.0279001	0.0313329	0.104735	0.408971	0.0877193	0.113636	0.0727399	0.0805582	0.428082	0.0696121	0.0359292	0.0797941	0.0738745	0.142857	0.0303242	0.039604	0.234513	0.0868419	0.0330069	0.0184874	0.0748915	0.0925282	0.423881	0.191626	0.423611	0.277037	0.393939	0.0761626	0.0442186	0.0266667	0.48	0	0.435622	0.0795652	0.0987296	0.0804387	0.0770083	0.107784	0	0.0850503	0.042811	0.177778	0.0906382	0.174242	0.0696436	0.0947368	0.10219	0.0214592	0.0329554	0.0811877	0.0327424	0.0614973	0.435825	0.33125	0.264286	0.0756164	0.239819	0.175153	0.0821902	0.0429371	0.144368	0.0811535	0.0884711	0.0214286	0.0729087	0.25	0.0926769	0.0780005	0.0457875	0.042533	0.135135	0.0890902	0.0830831	0.317919	0.0302579	0.042902	0.37774	0.0669643	0.378685	0.0892104	0.0865617	0.421147	0.0751028	0.126623	0.0263473	0.0734342	0.0324039	0.0649017	0.0668124	0.114044	0.0518686	0.123919	0.0794229	0.054336	0.0881498	0.0765223	0.125	0.0901757	0.0336025	0.00943396	0.524345	0.0322234	0.176471	0.0962567	0.0708616	0.5	0.0212766	0.0666667	0.103093	0.045565	0.0469296	0.0363832	0.0333365	0.138366	0.0790328	0.0909952	0.0724624	0.0385647	0.079353	0.0384615	0.0602059	0.0708125	0.434389	0.0249513	0.0680472	0.171913	0.0504225	0.043956	0.153846	0.0317997	0.0290868
0.123606	0.130857	0.134339	0	0.152891	0.00892857	0.130526	0.0444521	0.133661	0.436416	0.0137833	0.123697	0	0.322581	0.0704225	0.115312	0.118621	0	0.129592	0.0729076	0.135044	0.13164	0.375	0.0420168	0	0	0.1286	0.0164227	0.00165017	0.130571	0.111052	0	0.115385	0	0.0682508	0	0.130096	0.089848	0.103186	0	0.16	0	0.134637	0.13158	0.140994	0.0649114	0.217143	0	0.138388	0.0118953	0.214286	0.144637	0.3125	0.120185	0	0.0791367	0	0.214807	0.137245	0.200423	0.2	0	0	0.219409	0.124742	0	0.149598	0.11702	0.0956734	0.122138	0.13745	0.137479	0	0.130454	0	0.12503	0.0711311	0.0990991	0.00792633	0.138958	0.0916548	0.131948	0	0.198917	0.151942	0	0	0.0967742	0.134959	0.114447	0	0.129383	0.08	0.11902	0.138074	0.037037	0.124639	0.138061	0.12097	0.0552954	0	0.114753	0.163392	0.143881	0.14914	0.257143	0.1504	0.0623069	0.131148	0	0.00422833	0.0285714	0	0.138948	0.222222	0.0729167	0.276923	0.0490196	0.227273	0.00774818	0.051953	0.218859	0.129722	0.131899	0.142447	0.122108	0.102081	0.130207	0.0869565	0.12567	0.131061	0	0.146145	0.147856	0.111111	0.146131	0.0650399	0.290323	0.110442	0.218175
0.141251	0.116102	0.128949	0	0.146882	0.0217262	0.11857	0.0991364	0.142403	0.00289017	0.0498812	0.144763	0	0.147541	0.0236967	0.127855	0.128571	0	0.137075	0.102602	0.149423	0.134191	0.222222	0.0277873	0	0	0.132975	0.0157087	0.0462046	0.135579	0.142654	0	0.0913462	0.166667	0.136044	0	0.147786	0.0681695	0.104556	0	0.333333	0	0.143702	0.144275	0.127593	0.103715	0.107955	0.25	0.133162	0.0245642	0.181287	0.14561	0.323529	0.131991	0	0.0791367	0.666667	0.0565972	0.137252	0.0468882	0.5	0	0	0.227273	0.126033	0	0.122266	0.130641	0.0323368	0.128662	0.140904	0.119176	0	0.120508	0	0.1386	0.130678	0.15343	0.0311225	0.225248	0.0805991	0.136306	0	0.00196754	0.211069	0	0	0.102564	0.151625	0.146665	0	0.144295	0.136364	0.0268378	0.140669	0.0355292	0.121506	0.148534	0.0965721	0.0256467	0	0.110607	0.169017	0.125219	0.128675	0.114286	0.143881	0.0377892	0.2	0	0.106765	0.0285714	1	0.151272	0.125	0.0885417	0.180328	0.0294118	0.323944	0.0179177	0.0429808	0.0976772	0.120552	0.130372	0.12322	0.139576	0.0512058	0.130749	0.1875	0.0865433	0.130224	0	0.101649	0.119188	0	0.0829849	0.0138092	0.176471	0.077592	0.166875
0.0877692	0.123379	0.126057	0	0.118914	0.0732361	0.132612	0.0472577	0.129741	0.0260116	0.0349584	0.139016	0	0.114754	0.0613208	0.145072	0.13671	0	0.124826	0.101401	0.152317	0.137916	0.0833333	0.0315663	0	0	0.141024	0.0321429	0.0429752	0.128828	0.145782	0	0.107981	0	0.131293	0	0.131623	0.14212	0.115688	0	0.12	0	0.139028	0.13589	0.13086	0.129953	0.0578035	0	0.128664	0.0697859	0.300613	0.136794	0.333333	0.0976839	0	0.122302	0	0.086141	0.142951	0.0961701	0	0	0	0.136929	0.128896	0	0.144422	0.145853	0.076266	0.123202	0.133674	0.147861	0	0.110373	0	0.134028	0.125446	0.16426	0.0767886	0.123077	0.137073	0.138457	0	0.0113133	0.157497	0	0	0.125	0.138357	0.145734	0	0.123495	0.0625	0.00350058	0.136591	0.00370645	0.136518	0.147681	0.108673	0.0462054	0	0.131866	0.066522	0.126019	0.138942	0.142857	0.109646	0.0696658	0.104839	0	0.263214	0.0571429	0	0.148551	0.238095	0.0520833	0.176471	0.0784314	0.327869	0.0576271	0.0282774	0.0990423	0.100585	0.131538	0.100921	0.110587	0.0802775	0.130806	0.103448	0.132084	0.133514	0	0.0752111	0.134552	0	0.141148	0.03986	0.136364	0.0722408	0.1788
